# MvsR for pwp /home/gieg/projects/BAM_old/src/projects/eos/tab/pwpfits/eos_alf2.pwp
# rho_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 5.427542e-04 7.034911e+00 2.775514e-01 2.823386e-01 7.315200e+00 9.891939e+05 5.542424e-04 7.511176e+00
 5.436762e-04 7.032651e+00 2.791785e-01 2.840315e-01 7.314600e+00 9.650131e+05 5.552085e-04 7.511378e+00
 5.445997e-04 7.030481e+00 2.808150e-01 2.857345e-01 7.314100e+00 9.413943e+05 5.561765e-04 7.511686e+00
 5.455248e-04 7.028401e+00 2.824609e-01 2.874478e-01 7.313700e+00 9.184193e+05 5.571463e-04 7.512101e+00
 5.464515e-04 7.026312e+00 2.841163e-01 2.891712e-01 7.313300e+00 8.959462e+05 5.581180e-04 7.512518e+00
 5.473797e-04 7.024312e+00 2.857811e-01 2.909050e-01 7.313000e+00 8.740558e+05 5.590914e-04 7.513041e+00
 5.483096e-04 7.022403e+00 2.874554e-01 2.926491e-01 7.312800e+00 8.527325e+05 5.600667e-04 7.513671e+00
 5.492410e-04 7.020484e+00 2.891393e-01 2.944036e-01 7.312600e+00 8.319030e+05 5.610438e-04 7.514303e+00
 5.501739e-04 7.018554e+00 2.908327e-01 2.961685e-01 7.312400e+00 8.116132e+05 5.620227e-04 7.514938e+00
 5.511085e-04 7.016815e+00 2.925357e-01 2.979439e-01 7.312400e+00 7.917925e+05 5.630035e-04 7.515783e+00
 5.520447e-04 7.014966e+00 2.942484e-01 2.997298e-01 7.312300e+00 7.724856e+05 5.639862e-04 7.516527e+00
 5.529824e-04 7.013307e+00 2.959708e-01 3.015262e-01 7.312400e+00 7.536245e+05 5.649707e-04 7.517482e+00
 5.539217e-04 7.011637e+00 2.977029e-01 3.033332e-01 7.312500e+00 7.352524e+05 5.659570e-04 7.518440e+00
 5.548627e-04 7.009957e+00 2.994448e-01 3.051509e-01 7.312600e+00 7.173562e+05 5.669452e-04 7.519400e+00
 5.558052e-04 7.008367e+00 3.011964e-01 3.069793e-01 7.312800e+00 6.998465e+05 5.679353e-04 7.520467e+00
