# MvsR for pwp /home/gieg/projects/BAM_old/src/projects/eos/tab/pwpfits/eos_sly.pwp
# rho_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 1.047393e-03 6.756030e+00 9.207017e-01 9.837595e-01 7.708100e+00 3.624187e+03 1.105171e-03 8.279751e+00
 1.049817e-03 6.753577e+00 9.240171e-01 9.875608e-01 7.709200e+00 3.555306e+03 1.107946e-03 8.282971e+00
 1.052247e-03 6.751218e+00 9.273378e-01 9.913703e-01 7.710400e+00 3.487291e+03 1.110729e-03 8.286313e+00
 1.054683e-03 6.748751e+00 9.306639e-01 9.951880e-01 7.711500e+00 3.421266e+03 1.113521e-03 8.289548e+00
 1.057124e-03 6.746278e+00 9.339952e-01 9.990139e-01 7.712600e+00 3.356063e+03 1.116320e-03 8.292790e+00
 1.059570e-03 6.743798e+00 9.373318e-01 1.002848e+00 7.713700e+00 3.292225e+03 1.119127e-03 8.296039e+00
 1.062023e-03 6.741311e+00 9.406736e-01 1.006690e+00 7.714800e+00 3.229898e+03 1.121942e-03 8.299296e+00
 1.064481e-03 6.738818e+00 9.440206e-01 1.010540e+00 7.715900e+00 3.168519e+03 1.124765e-03 8.302560e+00
 1.066945e-03 6.736318e+00 9.473727e-01 1.014398e+00 7.717000e+00 3.108422e+03 1.127596e-03 8.305832e+00
 1.069414e-03 6.733812e+00 9.507299e-01 1.018264e+00 7.718100e+00 3.049578e+03 1.130436e-03 8.309111e+00
 1.071889e-03 6.731199e+00 9.540921e-01 1.022139e+00 7.719100e+00 2.991959e+03 1.133283e-03 8.312282e+00
 1.074370e-03 6.728680e+00 9.574592e-01 1.026021e+00 7.720200e+00 2.935212e+03 1.136139e-03 8.315576e+00
 1.076857e-03 6.726054e+00 9.608314e-01 1.029910e+00 7.721200e+00 2.879807e+03 1.139003e-03 8.318762e+00
 1.079349e-03 6.723523e+00 9.642084e-01 1.033808e+00 7.722300e+00 2.825396e+03 1.141875e-03 8.322070e+00
 1.081847e-03 6.720884e+00 9.675903e-01 1.037714e+00 7.723300e+00 2.772271e+03 1.144756e-03 8.325271e+00
 1.084351e-03 6.718240e+00 9.709770e-01 1.041627e+00 7.724300e+00 2.719942e+03 1.147644e-03 8.328480e+00
 1.086861e-03 6.715589e+00 9.743685e-01 1.045548e+00 7.725300e+00 2.668700e+03 1.150542e-03 8.331695e+00
 1.089376e-03 6.712932e+00 9.777646e-01 1.049476e+00 7.726300e+00 2.618521e+03 1.153447e-03 8.334919e+00
 1.091898e-03 6.710268e+00 9.811655e-01 1.053413e+00 7.727300e+00 2.569237e+03 1.156361e-03 8.338150e+00
 1.094425e-03 6.707599e+00 9.845710e-01 1.057357e+00 7.728300e+00 2.520974e+03 1.159284e-03 8.341388e+00
 1.096958e-03 6.704924e+00 9.879810e-01 1.061308e+00 7.729300e+00 2.473709e+03 1.162214e-03 8.344634e+00
 1.099497e-03 6.702243e+00 9.913956e-01 1.065267e+00 7.730300e+00 2.427148e+03 1.165154e-03 8.347888e+00
 1.102042e-03 6.699455e+00 9.948147e-01 1.069233e+00 7.731200e+00 2.381686e+03 1.168102e-03 8.351033e+00
 1.104592e-03 6.696762e+00 9.982382e-01 1.073207e+00 7.732200e+00 2.337030e+03 1.171058e-03 8.354302e+00
 1.107149e-03 6.693962e+00 1.001666e+00 1.077189e+00 7.733100e+00 2.293427e+03 1.174023e-03 8.357462e+00
 1.109712e-03 6.691157e+00 1.005098e+00 1.081177e+00 7.734000e+00 2.250466e+03 1.176997e-03 8.360630e+00
 1.112280e-03 6.688446e+00 1.008535e+00 1.085173e+00 7.735000e+00 2.208392e+03 1.179979e-03 8.363922e+00
 1.114854e-03 6.685630e+00 1.011976e+00 1.089176e+00 7.735900e+00 2.167185e+03 1.182970e-03 8.367105e+00
 1.117435e-03 6.682807e+00 1.015421e+00 1.093186e+00 7.736800e+00 2.126706e+03 1.185970e-03 8.370296e+00
 1.120021e-03 6.679979e+00 1.018870e+00 1.097204e+00 7.737700e+00 2.087060e+03 1.188979e-03 8.373495e+00
 1.122613e-03 6.677146e+00 1.022323e+00 1.101229e+00 7.738600e+00 2.048230e+03 1.191996e-03 8.376701e+00
 1.125212e-03 6.674206e+00 1.025780e+00 1.105260e+00 7.739400e+00 2.010198e+03 1.195022e-03 8.379799e+00
 1.127816e-03 6.671361e+00 1.029242e+00 1.109299e+00 7.740300e+00 1.972832e+03 1.198057e-03 8.383021e+00
 1.130426e-03 6.668411e+00 1.032707e+00 1.113345e+00 7.741100e+00 1.936122e+03 1.201101e-03 8.386133e+00
 1.133043e-03 6.665555e+00 1.036176e+00 1.117397e+00 7.742000e+00 1.900166e+03 1.204154e-03 8.389371e+00
 1.135665e-03 6.662594e+00 1.039649e+00 1.121457e+00 7.742800e+00 1.864948e+03 1.207216e-03 8.392499e+00
 1.138294e-03 6.659627e+00 1.043125e+00 1.125523e+00 7.743600e+00 1.830240e+03 1.210286e-03 8.395635e+00
 1.140928e-03 6.656655e+00 1.046606e+00 1.129597e+00 7.744400e+00 1.796348e+03 1.213366e-03 8.398779e+00
 1.143569e-03 6.653678e+00 1.050090e+00 1.133677e+00 7.745200e+00 1.763252e+03 1.216455e-03 8.401931e+00
 1.146216e-03 6.650696e+00 1.053578e+00 1.137763e+00 7.746000e+00 1.730630e+03 1.219553e-03 8.405090e+00
 1.148869e-03 6.647709e+00 1.057069e+00 1.141856e+00 7.746800e+00 1.698675e+03 1.222660e-03 8.408257e+00
 1.151528e-03 6.644717e+00 1.060564e+00 1.145956e+00 7.747600e+00 1.667373e+03 1.225776e-03 8.411432e+00
 1.154193e-03 6.641619e+00 1.064062e+00 1.150063e+00 7.748300e+00 1.636614e+03 1.228902e-03 8.414498e+00
 1.156864e-03 6.638617e+00 1.067564e+00 1.154175e+00 7.749100e+00 1.606389e+03 1.232036e-03 8.417689e+00
 1.159542e-03 6.635510e+00 1.071069e+00 1.158295e+00 7.749800e+00 1.576781e+03 1.235180e-03 8.420770e+00
 1.162226e-03 6.632397e+00 1.074577e+00 1.162420e+00 7.750500e+00 1.547867e+03 1.238333e-03 8.423859e+00
 1.164916e-03 6.629381e+00 1.078089e+00 1.166552e+00 7.751300e+00 1.519452e+03 1.241496e-03 8.427074e+00
 1.167612e-03 6.626259e+00 1.081604e+00 1.170691e+00 7.752000e+00 1.491527e+03 1.244668e-03 8.430179e+00
 1.170314e-03 6.623132e+00 1.085122e+00 1.174835e+00 7.752700e+00 1.464256e+03 1.247849e-03 8.433291e+00
 1.173023e-03 6.619901e+00 1.088643e+00 1.178986e+00 7.753300e+00 1.437370e+03 1.251040e-03 8.436294e+00
 1.175738e-03 6.616765e+00 1.092167e+00 1.183143e+00 7.754000e+00 1.411029e+03 1.254240e-03 8.439423e+00
 1.178459e-03 6.613625e+00 1.095694e+00 1.187305e+00 7.754700e+00 1.385224e+03 1.257450e-03 8.442560e+00
 1.181187e-03 6.610380e+00 1.099223e+00 1.191474e+00 7.755300e+00 1.359941e+03 1.260669e-03 8.445586e+00
 1.183921e-03 6.607130e+00 1.102756e+00 1.195649e+00 7.755900e+00 1.335013e+03 1.263898e-03 8.448620e+00
 1.186661e-03 6.603977e+00 1.106292e+00 1.199830e+00 7.756600e+00 1.310746e+03 1.267137e-03 8.451781e+00
 1.189407e-03 6.600719e+00 1.109830e+00 1.204016e+00 7.757200e+00 1.286816e+03 1.270385e-03 8.454831e+00
 1.192160e-03 6.597457e+00 1.113371e+00 1.208209e+00 7.757800e+00 1.263371e+03 1.273643e-03 8.457890e+00
 1.194919e-03 6.594090e+00 1.116914e+00 1.212407e+00 7.758300e+00 1.240399e+03 1.276911e-03 8.460838e+00
 1.197685e-03 6.590819e+00 1.120460e+00 1.216610e+00 7.758900e+00 1.217891e+03 1.280188e-03 8.463912e+00
 1.200457e-03 6.587545e+00 1.124009e+00 1.220820e+00 7.759500e+00 1.195695e+03 1.283476e-03 8.466994e+00
 1.203236e-03 6.584165e+00 1.127560e+00 1.225034e+00 7.760000e+00 1.174017e+03 1.286773e-03 8.469966e+00
 1.206021e-03 6.580883e+00 1.131113e+00 1.229255e+00 7.760600e+00 1.152707e+03 1.290080e-03 8.473064e+00
 1.208812e-03 6.577496e+00 1.134669e+00 1.233480e+00 7.761100e+00 1.131894e+03 1.293397e-03 8.476052e+00
 1.211610e-03 6.574105e+00 1.138227e+00 1.237711e+00 7.761600e+00 1.111366e+03 1.296724e-03 8.479048e+00
 1.214414e-03 6.570711e+00 1.141787e+00 1.241948e+00 7.762100e+00 1.091317e+03 1.300061e-03 8.482052e+00
 1.217225e-03 6.567313e+00 1.145349e+00 1.246189e+00 7.762600e+00 1.071606e+03 1.303408e-03 8.485063e+00
 1.220042e-03 6.563911e+00 1.148914e+00 1.250436e+00 7.763100e+00 1.052228e+03 1.306765e-03 8.488083e+00
 1.222866e-03 6.560405e+00 1.152480e+00 1.254688e+00 7.763500e+00 1.033301e+03 1.310132e-03 8.490992e+00
 1.225696e-03 6.556997e+00 1.156048e+00 1.258945e+00 7.764000e+00 1.014753e+03 1.313509e-03 8.494028e+00
 1.228533e-03 6.553484e+00 1.159619e+00 1.263207e+00 7.764400e+00 9.963964e+02 1.316897e-03 8.496953e+00
 1.231376e-03 6.549967e+00 1.163191e+00 1.267474e+00 7.764800e+00 9.785857e+02 1.320295e-03 8.499886e+00
 1.234226e-03 6.546549e+00 1.166764e+00 1.271745e+00 7.765300e+00 9.609556e+02 1.323703e-03 8.502946e+00
 1.237083e-03 6.543026e+00 1.170340e+00 1.276022e+00 7.765700e+00 9.436790e+02 1.327122e-03 8.505895e+00
 1.239946e-03 6.539399e+00 1.173917e+00 1.280303e+00 7.766000e+00 9.268043e+02 1.330550e-03 8.508733e+00
 1.242816e-03 6.535870e+00 1.177496e+00 1.284589e+00 7.766400e+00 9.102109e+02 1.333990e-03 8.511698e+00
 1.245693e-03 6.532338e+00 1.181076e+00 1.288879e+00 7.766800e+00 8.938942e+02 1.337439e-03 8.514672e+00
 1.248576e-03 6.528702e+00 1.184657e+00 1.293175e+00 7.767100e+00 8.779570e+02 1.340900e-03 8.517533e+00
 1.251466e-03 6.525064e+00 1.188240e+00 1.297474e+00 7.767400e+00 8.622316e+02 1.344370e-03 8.520403e+00
 1.254362e-03 6.521523e+00 1.191825e+00 1.301778e+00 7.767800e+00 8.468719e+02 1.347852e-03 8.523401e+00
 1.257265e-03 6.517879e+00 1.195410e+00 1.306086e+00 7.768100e+00 8.317667e+02 1.351344e-03 8.526287e+00
 1.260175e-03 6.514232e+00 1.198997e+00 1.310399e+00 7.768400e+00 8.170122e+02 1.354846e-03 8.529181e+00
 1.263092e-03 6.510582e+00 1.202585e+00 1.314715e+00 7.768700e+00 8.024519e+02 1.358359e-03 8.532084e+00
 1.266016e-03 6.506829e+00 1.206174e+00 1.319036e+00 7.768900e+00 7.882295e+02 1.361884e-03 8.534874e+00
 1.268946e-03 6.503174e+00 1.209764e+00 1.323361e+00 7.769200e+00 7.742414e+02 1.365418e-03 8.537793e+00
 1.271883e-03 6.499416e+00 1.213355e+00 1.327690e+00 7.769400e+00 7.604839e+02 1.368964e-03 8.540599e+00
 1.274826e-03 6.495656e+00 1.216946e+00 1.332022e+00 7.769600e+00 7.470455e+02 1.372521e-03 8.543414e+00
 1.277777e-03 6.491893e+00 1.220539e+00 1.336359e+00 7.769800e+00 7.337822e+02 1.376088e-03 8.546236e+00
 1.280735e-03 6.488128e+00 1.224132e+00 1.340699e+00 7.770000e+00 7.208266e+02 1.379667e-03 8.549067e+00
 1.283699e-03 6.484361e+00 1.227726e+00 1.345043e+00 7.770200e+00 7.080832e+02 1.383256e-03 8.551906e+00
 1.286670e-03 6.480592e+00 1.231320e+00 1.349391e+00 7.770400e+00 6.956350e+02 1.386857e-03 8.554753e+00
 1.289648e-03 6.476820e+00 1.234915e+00 1.353742e+00 7.770600e+00 6.833472e+02 1.390468e-03 8.557608e+00
 1.292633e-03 6.472946e+00 1.238511e+00 1.358097e+00 7.770700e+00 6.713023e+02 1.394091e-03 8.560351e+00
 1.295625e-03 6.469070e+00 1.242106e+00 1.362455e+00 7.770800e+00 6.594952e+02 1.397725e-03 8.563102e+00
 1.298623e-03 6.465192e+00 1.245703e+00 1.366817e+00 7.770900e+00 6.479207e+02 1.401370e-03 8.565860e+00
 1.301629e-03 6.461414e+00 1.249299e+00 1.371181e+00 7.771100e+00 6.365741e+02 1.405027e-03 8.568749e+00
 1.304642e-03 6.457432e+00 1.252896e+00 1.375549e+00 7.771100e+00 6.253723e+02 1.408694e-03 8.571402e+00
 1.307661e-03 6.453549e+00 1.256492e+00 1.379920e+00 7.771200e+00 6.144298e+02 1.412373e-03 8.574186e+00
 1.310688e-03 6.449664e+00 1.260089e+00 1.384294e+00 7.771300e+00 6.036644e+02 1.416064e-03 8.576977e+00
 1.313721e-03 6.445677e+00 1.263686e+00 1.388671e+00 7.771300e+00 5.931478e+02 1.419766e-03 8.579656e+00
 1.316762e-03 6.441689e+00 1.267282e+00 1.393051e+00 7.771300e+00 5.827640e+02 1.423480e-03 8.582342e+00
 1.319810e-03 6.437801e+00 1.270879e+00 1.397434e+00 7.771400e+00 5.726201e+02 1.427205e-03 8.585158e+00
 1.322864e-03 6.433810e+00 1.274475e+00 1.401820e+00 7.771400e+00 5.626394e+02 1.430941e-03 8.587861e+00
 1.325926e-03 6.429717e+00 1.278071e+00 1.406208e+00 7.771300e+00 5.528194e+02 1.434690e-03 8.590450e+00
 1.328995e-03 6.425724e+00 1.281667e+00 1.410598e+00 7.771300e+00 5.432261e+02 1.438450e-03 8.593169e+00
 1.332071e-03 6.421729e+00 1.285262e+00 1.414992e+00 7.771300e+00 5.338202e+02 1.442222e-03 8.595896e+00
 1.335154e-03 6.417633e+00 1.288856e+00 1.419387e+00 7.771200e+00 5.245646e+02 1.446005e-03 8.598510e+00
 1.338244e-03 6.413536e+00 1.292450e+00 1.423785e+00 7.771100e+00 5.154570e+02 1.449801e-03 8.601131e+00
 1.341342e-03 6.409539e+00 1.296044e+00 1.428186e+00 7.771100e+00 5.065274e+02 1.453608e-03 8.603883e+00
 1.344446e-03 6.405441e+00 1.299636e+00 1.432588e+00 7.771000e+00 4.977719e+02 1.457427e-03 8.606521e+00
 1.347558e-03 6.401241e+00 1.303228e+00 1.436993e+00 7.770800e+00 4.891871e+02 1.461259e-03 8.609044e+00
 1.350677e-03 6.397141e+00 1.306819e+00 1.441399e+00 7.770700e+00 4.807386e+02 1.465102e-03 8.611698e+00
 1.353803e-03 6.393040e+00 1.310410e+00 1.445808e+00 7.770600e+00 4.724245e+02 1.468957e-03 8.614361e+00
 1.356936e-03 6.388838e+00 1.313999e+00 1.450218e+00 7.770400e+00 4.643317e+02 1.472825e-03 8.616909e+00
 1.360077e-03 6.384636e+00 1.317587e+00 1.454630e+00 7.770200e+00 4.563081e+02 1.476705e-03 8.619465e+00
 1.363225e-03 6.380434e+00 1.321174e+00 1.459044e+00 7.770000e+00 4.484695e+02 1.480597e-03 8.622029e+00
 1.366380e-03 6.376231e+00 1.324759e+00 1.463460e+00 7.769800e+00 4.407548e+02 1.484501e-03 8.624601e+00
 1.369543e-03 6.372028e+00 1.328344e+00 1.467877e+00 7.769600e+00 4.332177e+02 1.488418e-03 8.627181e+00
 1.372713e-03 6.367825e+00 1.331927e+00 1.472295e+00 7.769400e+00 4.258263e+02 1.492347e-03 8.629770e+00
 1.375890e-03 6.363521e+00 1.335509e+00 1.476715e+00 7.769100e+00 4.185509e+02 1.496288e-03 8.632244e+00
 1.379074e-03 6.359318e+00 1.339089e+00 1.481137e+00 7.768900e+00 4.113897e+02 1.500242e-03 8.634849e+00
 1.382266e-03 6.355014e+00 1.342667e+00 1.485559e+00 7.768600e+00 4.043670e+02 1.504209e-03 8.637339e+00
 1.385465e-03 6.350710e+00 1.346244e+00 1.489983e+00 7.768300e+00 3.974801e+02 1.508188e-03 8.639837e+00
 1.388672e-03 6.346407e+00 1.349819e+00 1.494407e+00 7.768000e+00 3.906756e+02 1.512180e-03 8.642343e+00
 1.391886e-03 6.342003e+00 1.353393e+00 1.498833e+00 7.767600e+00 3.840277e+02 1.516184e-03 8.644733e+00
 1.395108e-03 6.337701e+00 1.356965e+00 1.503259e+00 7.767300e+00 3.775324e+02 1.520202e-03 8.647256e+00
 1.398337e-03 6.333298e+00 1.360534e+00 1.507687e+00 7.766900e+00 3.711138e+02 1.524232e-03 8.649662e+00
 1.401573e-03 6.328996e+00 1.364102e+00 1.512114e+00 7.766600e+00 3.648190e+02 1.528275e-03 8.652201e+00
 1.404817e-03 6.324594e+00 1.367667e+00 1.516543e+00 7.766200e+00 3.586453e+02 1.532331e-03 8.654624e+00
 1.408068e-03 6.320193e+00 1.371231e+00 1.520972e+00 7.765800e+00 3.525902e+02 1.536400e-03 8.657055e+00
 1.411327e-03 6.315793e+00 1.374792e+00 1.525402e+00 7.765400e+00 3.466514e+02 1.540482e-03 8.659494e+00
 1.414594e-03 6.311293e+00 1.378351e+00 1.529832e+00 7.764900e+00 3.407820e+02 1.544577e-03 8.661817e+00
 1.417868e-03 6.306895e+00 1.381908e+00 1.534262e+00 7.764500e+00 3.350472e+02 1.548685e-03 8.664272e+00
 1.421150e-03 6.302396e+00 1.385462e+00 1.538692e+00 7.764000e+00 3.294009e+02 1.552806e-03 8.666611e+00
 1.424439e-03 6.297899e+00 1.389013e+00 1.543123e+00 7.763500e+00 3.238839e+02 1.556941e-03 8.668958e+00
 1.427736e-03 6.293403e+00 1.392563e+00 1.547553e+00 7.763000e+00 3.184306e+02 1.561089e-03 8.671313e+00
 1.431040e-03 6.288909e+00 1.396109e+00 1.551984e+00 7.762500e+00 3.130819e+02 1.565250e-03 8.673676e+00
 1.434353e-03 6.284415e+00 1.399653e+00 1.556414e+00 7.762000e+00 3.078354e+02 1.569425e-03 8.676047e+00
 1.437672e-03 6.279822e+00 1.403194e+00 1.560844e+00 7.761400e+00 3.026892e+02 1.573613e-03 8.678302e+00
 1.441000e-03 6.275332e+00 1.406732e+00 1.565274e+00 7.760900e+00 2.976412e+02 1.577815e-03 8.680689e+00
 1.444335e-03 6.270742e+00 1.410267e+00 1.569703e+00 7.760300e+00 2.926509e+02 1.582030e-03 8.682959e+00
 1.447678e-03 6.266154e+00 1.413799e+00 1.574132e+00 7.759700e+00 2.877749e+02 1.586259e-03 8.685238e+00
 1.451029e-03 6.261568e+00 1.417328e+00 1.578560e+00 7.759100e+00 2.830104e+02 1.590502e-03 8.687524e+00
 1.454387e-03 6.256984e+00 1.420854e+00 1.582987e+00 7.758500e+00 2.782811e+02 1.594759e-03 8.689818e+00
 1.457753e-03 6.252300e+00 1.424376e+00 1.587414e+00 7.757800e+00 2.736783e+02 1.599029e-03 8.691995e+00
 1.461127e-03 6.247719e+00 1.427896e+00 1.591840e+00 7.757200e+00 2.691093e+02 1.603313e-03 8.694306e+00
 1.464509e-03 6.243040e+00 1.431411e+00 1.596265e+00 7.756500e+00 2.646800e+02 1.607612e-03 8.696498e+00
 1.467899e-03 6.238362e+00 1.434924e+00 1.600688e+00 7.755800e+00 2.602826e+02 1.611924e-03 8.698699e+00
 1.471296e-03 6.233687e+00 1.438433e+00 1.605111e+00 7.755100e+00 2.559689e+02 1.616250e-03 8.700908e+00
 1.474701e-03 6.229014e+00 1.441938e+00 1.609532e+00 7.754400e+00 2.517538e+02 1.620591e-03 8.703124e+00
 1.478115e-03 6.224242e+00 1.445440e+00 1.613953e+00 7.753600e+00 2.476020e+02 1.624946e-03 8.705223e+00
 1.481536e-03 6.219575e+00 1.448938e+00 1.618371e+00 7.752900e+00 2.435125e+02 1.629315e-03 8.707455e+00
 1.484965e-03 6.214808e+00 1.452432e+00 1.622788e+00 7.752100e+00 2.395165e+02 1.633698e-03 8.709570e+00
 1.488402e-03 6.210044e+00 1.455922e+00 1.627204e+00 7.751300e+00 2.355959e+02 1.638096e-03 8.711692e+00
 1.491847e-03 6.205283e+00 1.459409e+00 1.631618e+00 7.750500e+00 2.317338e+02 1.642508e-03 8.713822e+00
 1.495300e-03 6.200524e+00 1.462891e+00 1.636030e+00 7.749700e+00 2.279292e+02 1.646934e-03 8.715960e+00
 1.498760e-03 6.195769e+00 1.466369e+00 1.640440e+00 7.748900e+00 2.241965e+02 1.651376e-03 8.718106e+00
 1.502229e-03 6.190915e+00 1.469843e+00 1.644848e+00 7.748000e+00 2.205343e+02 1.655832e-03 8.720133e+00
 1.505706e-03 6.186165e+00 1.473313e+00 1.649255e+00 7.747200e+00 2.169410e+02 1.660302e-03 8.722294e+00
 1.509191e-03 6.181318e+00 1.476778e+00 1.653659e+00 7.746300e+00 2.134009e+02 1.664788e-03 8.724337e+00
 1.512684e-03 6.176473e+00 1.480239e+00 1.658060e+00 7.745400e+00 2.099274e+02 1.669288e-03 8.726387e+00
 1.516185e-03 6.171632e+00 1.483696e+00 1.662460e+00 7.744500e+00 2.065193e+02 1.673803e-03 8.728446e+00
 1.519695e-03 6.166693e+00 1.487148e+00 1.666857e+00 7.743500e+00 2.031476e+02 1.678333e-03 8.730384e+00
 1.523212e-03 6.161859e+00 1.490595e+00 1.671251e+00 7.742600e+00 1.998531e+02 1.682878e-03 8.732458e+00
 1.526737e-03 6.156927e+00 1.494038e+00 1.675643e+00 7.741600e+00 1.966336e+02 1.687438e-03 8.734413e+00
 1.530271e-03 6.151998e+00 1.497476e+00 1.680032e+00 7.740600e+00 1.934350e+02 1.692014e-03 8.736375e+00
 1.533813e-03 6.147073e+00 1.500909e+00 1.684419e+00 7.739600e+00 1.903223e+02 1.696604e-03 8.738344e+00
 1.537363e-03 6.142152e+00 1.504337e+00 1.688802e+00 7.738600e+00 1.872551e+02 1.701210e-03 8.740322e+00
 1.540921e-03 6.137235e+00 1.507761e+00 1.693183e+00 7.737600e+00 1.842327e+02 1.705831e-03 8.742307e+00
 1.544488e-03 6.132322e+00 1.511179e+00 1.697560e+00 7.736600e+00 1.812669e+02 1.710468e-03 8.744300e+00
 1.548062e-03 6.127311e+00 1.514592e+00 1.701934e+00 7.735500e+00 1.783565e+02 1.715120e-03 8.746173e+00
 1.551645e-03 6.122305e+00 1.518000e+00 1.706305e+00 7.734400e+00 1.754765e+02 1.719788e-03 8.748053e+00
 1.555237e-03 6.117302e+00 1.521403e+00 1.710673e+00 7.733300e+00 1.726858e+02 1.724471e-03 8.749941e+00
 1.558836e-03 6.112304e+00 1.524800e+00 1.715037e+00 7.732200e+00 1.699121e+02 1.729171e-03 8.751837e+00
 1.562444e-03 6.107311e+00 1.528192e+00 1.719397e+00 7.731100e+00 1.671902e+02 1.733885e-03 8.753740e+00
 1.566060e-03 6.102220e+00 1.531579e+00 1.723754e+00 7.729900e+00 1.645304e+02 1.738616e-03 8.755522e+00
 1.569685e-03 6.097235e+00 1.534960e+00 1.728107e+00 7.728800e+00 1.618977e+02 1.743363e-03 8.757441e+00
 1.573318e-03 6.092153e+00 1.538335e+00 1.732456e+00 7.727600e+00 1.593251e+02 1.748126e-03 8.759238e+00
 1.576960e-03 6.087076e+00 1.541705e+00 1.736802e+00 7.726400e+00 1.568003e+02 1.752904e-03 8.761043e+00
 1.580609e-03 6.082004e+00 1.545069e+00 1.741143e+00 7.725200e+00 1.543010e+02 1.757699e-03 8.762856e+00
 1.584268e-03 6.076937e+00 1.548427e+00 1.745480e+00 7.724000e+00 1.518587e+02 1.762510e-03 8.764676e+00
 1.587935e-03 6.071773e+00 1.551779e+00 1.749813e+00 7.722700e+00 1.494514e+02 1.767338e-03 8.766374e+00
 1.591610e-03 6.066715e+00 1.555126e+00 1.754142e+00 7.721500e+00 1.470786e+02 1.772181e-03 8.768210e+00
 1.595294e-03 6.061561e+00 1.558466e+00 1.758466e+00 7.720200e+00 1.447699e+02 1.777042e-03 8.769923e+00
 1.598986e-03 6.056412e+00 1.561800e+00 1.762785e+00 7.718900e+00 1.424840e+02 1.781918e-03 8.771644e+00
 1.602687e-03 6.051269e+00 1.565128e+00 1.767100e+00 7.717600e+00 1.402406e+02 1.786812e-03 8.773372e+00
 1.606396e-03 6.046131e+00 1.568450e+00 1.771411e+00 7.716300e+00 1.380386e+02 1.791722e-03 8.775108e+00
 1.610114e-03 6.040896e+00 1.571766e+00 1.775716e+00 7.714900e+00 1.358584e+02 1.796648e-03 8.776721e+00
 1.613841e-03 6.035769e+00 1.575075e+00 1.780017e+00 7.713600e+00 1.337372e+02 1.801592e-03 8.778472e+00
 1.617576e-03 6.030545e+00 1.578378e+00 1.784313e+00 7.712200e+00 1.316459e+02 1.806552e-03 8.780100e+00
 1.621441e-03 6.025328e+00 1.581673e+00 1.788603e+00 7.710800e+00 1.295844e+02 1.811690e-03 8.781735e+00
 1.625375e-03 6.020117e+00 1.584962e+00 1.792886e+00 7.709400e+00 1.275526e+02 1.816925e-03 8.783377e+00
 1.629318e-03 6.014914e+00 1.588242e+00 1.797163e+00 7.708000e+00 1.255764e+02 1.822179e-03 8.785025e+00
 1.633270e-03 6.009617e+00 1.591514e+00 1.801432e+00 7.706500e+00 1.236197e+02 1.827451e-03 8.786549e+00
 1.637232e-03 6.004429e+00 1.594778e+00 1.805694e+00 7.705100e+00 1.216996e+02 1.832742e-03 8.788210e+00
 1.641204e-03 5.999147e+00 1.598033e+00 1.809948e+00 7.703600e+00 1.198151e+02 1.838052e-03 8.789748e+00
 1.645185e-03 5.993873e+00 1.601280e+00 1.814195e+00 7.702100e+00 1.179657e+02 1.843380e-03 8.791292e+00
 1.649176e-03 5.988607e+00 1.604519e+00 1.818434e+00 7.700600e+00 1.161343e+02 1.848728e-03 8.792843e+00
 1.653177e-03 5.983349e+00 1.607749e+00 1.822665e+00 7.699100e+00 1.143449e+02 1.854094e-03 8.794400e+00
 1.657187e-03 5.977997e+00 1.610971e+00 1.826889e+00 7.697500e+00 1.125965e+02 1.859480e-03 8.795834e+00
 1.661207e-03 5.972755e+00 1.614184e+00 1.831104e+00 7.696000e+00 1.108570e+02 1.864884e-03 8.797405e+00
 1.665237e-03 5.967419e+00 1.617388e+00 1.835311e+00 7.694400e+00 1.091650e+02 1.870309e-03 8.798851e+00
 1.669277e-03 5.962091e+00 1.620584e+00 1.839511e+00 7.692800e+00 1.074965e+02 1.875752e-03 8.800304e+00
 1.673326e-03 5.956772e+00 1.623771e+00 1.843701e+00 7.691200e+00 1.058513e+02 1.881215e-03 8.801764e+00
 1.677385e-03 5.951360e+00 1.626948e+00 1.847884e+00 7.689500e+00 1.042363e+02 1.886698e-03 8.803099e+00
 1.681455e-03 5.946058e+00 1.630117e+00 1.852058e+00 7.687900e+00 1.026510e+02 1.892200e-03 8.804573e+00
 1.685534e-03 5.940663e+00 1.633277e+00 1.856223e+00 7.686200e+00 1.010805e+02 1.897722e-03 8.805921e+00
 1.689622e-03 5.935276e+00 1.636428e+00 1.860380e+00 7.684500e+00 9.955996e+01 1.903264e-03 8.807276e+00
 1.693721e-03 5.929898e+00 1.639570e+00 1.864528e+00 7.682800e+00 9.804632e+01 1.908826e-03 8.808638e+00
 1.697830e-03 5.924529e+00 1.642702e+00 1.868667e+00 7.681100e+00 9.656040e+01 1.914408e-03 8.810006e+00
 1.701949e-03 5.919169e+00 1.645825e+00 1.872798e+00 7.679400e+00 9.510840e+01 1.920010e-03 8.811381e+00
 1.706077e-03 5.913716e+00 1.648939e+00 1.876919e+00 7.677600e+00 9.367618e+01 1.925632e-03 8.812630e+00
 1.710216e-03 5.908374e+00 1.652044e+00 1.881031e+00 7.675900e+00 9.226352e+01 1.931275e-03 8.814018e+00
 1.714365e-03 5.902939e+00 1.655139e+00 1.885134e+00 7.674100e+00 9.088306e+01 1.936938e-03 8.815281e+00
 1.718524e-03 5.897513e+00 1.658224e+00 1.889227e+00 7.672300e+00 8.951493e+01 1.942621e-03 8.816550e+00
